id,customer_number,company_name,industry,email,phone,country,region,status
ae2db326-af20-5343-8590-65c805d0128f,CUS-00350,"Owens, Elliott and Jennings",Manufacturing,procurement350@customer.example,265-523-6308x968,United States,Midwest,active
8cde1c9d-f5f7-509d-ae3f-e5278667f0f5,CUS-00351,"Jackson, Martinez and Bradshaw",Retail,procurement351@customer.example,466-248-8466x9946,United States,Northeast,active
21ff8f4b-f607-5666-b239-f86c0ef4a0a9,CUS-00352,"Hernandez, Bautista and Hicks",Healthcare,procurement352@customer.example,323-249-5340,United States,West,prospect
a7995a27-133e-513f-ad52-42c967bf1a74,CUS-00353,Lester Ltd,Manufacturing,procurement353@customer.example,700.888.1366x08813,United States,Southeast,prospect
ab14f6e6-87ff-58e4-ac00-46e50d96fddc,CUS-00354,"Neal, Matthews and Haas",Technology,procurement354@customer.example,(838)734-0961x85239,United States,West,active
1afc74f0-729e-53a4-89fa-30228c710657,CUS-00355,"Johnson, Thompson and Allen",Manufacturing,procurement355@customer.example,395-877-8596x2291,United States,West,active
e2796e24-73bc-50d9-8592-d2444a8ec1ff,CUS-00356,Houston LLC,Manufacturing,procurement356@customer.example,001-378-969-8818x2321,United States,Southwest,inactive
ea89d463-10a8-5c69-9e48-a00cfc942028,CUS-00357,Ellis-Young,Telecommunications,procurement357@customer.example,363.686.7127x13132,United States,Midwest,active
01e5eb13-be9c-50d0-90dd-28a9cce2c901,CUS-00358,Peterson-Higgins,Retail,procurement358@customer.example,+1-628-223-9541,United States,Southeast,active
d027279c-8bfe-5082-bd82-b432dfa4a62f,CUS-00359,Orozco Group,Technology,procurement359@customer.example,631.935.7922x506,United States,Southwest,active
de2eaee2-a489-5d91-a5f3-d7b041fed771,CUS-00360,Wilson Group,Transportation,procurement360@customer.example,6089152405,United States,Southeast,active
8edd1228-3a2b-545d-a363-a0240edd721e,CUS-00361,Brewer-Barnett,Manufacturing,procurement361@customer.example,757.598.2737,United States,Midwest,active
37abbf5e-03da-5827-a286-803358b02c78,CUS-00362,Clark-Hill,Financial Services,procurement362@customer.example,+1-968-923-4826x303,United States,Southeast,active
0f325fb4-920f-51aa-92ca-6894b2ef8c37,CUS-00363,Fuller Inc,Transportation,procurement363@customer.example,001-685-217-8512x568,United States,West,active
4edd4353-ea41-5f28-a532-c57780412c41,CUS-00364,Hale-Garcia,Technology,procurement364@customer.example,001-298-261-6168,United States,Midwest,inactive
52d6db95-2df5-508d-a394-02136262050d,CUS-00365,"Smith, Phillips and Herring",Healthcare,procurement365@customer.example,+1-720-719-8286x5748,United States,Southeast,active
328c00d1-8d31-56fc-b118-f14451e8e83e,CUS-00366,Vang-Carter,Technology,procurement366@customer.example,001-441-435-5320,United States,Midwest,prospect
5a50cdc9-fb0b-58f7-9924-c34148c6997d,CUS-00367,"Smith, Reid and Jones",Financial Services,procurement367@customer.example,212.575.5021x3022,United States,Midwest,active
98720647-5e5b-52f7-b8a1-84433d1df38e,CUS-00368,Garcia Group,Transportation,procurement368@customer.example,+1-355-892-6567x9930,United States,Southeast,active
2df9d00a-36d1-5377-aec2-5548b2971241,CUS-00369,Edwards-Blake,Technology,procurement369@customer.example,346-652-4853x936,United States,West,active
66f2f002-1fe4-5b41-bc51-cb7ea54fa270,CUS-00370,Jackson Inc,Professional Services,procurement370@customer.example,(454)870-1345x91538,United States,Southwest,active
c3d964c3-64c5-5f24-bdaf-3aceb8ad6485,CUS-00371,"Orr, Barnett and Mata",Manufacturing,procurement371@customer.example,541.976.8227,United States,Northeast,active
bfe531f3-7881-5f16-b241-20f069111509,CUS-00372,Phillips Inc,Retail,procurement372@customer.example,001-616-342-0546x9625,United States,Northeast,active
9e37795c-761a-5907-8655-c9cc6614657e,CUS-00373,Lozano Inc,Transportation,procurement373@customer.example,3507234013,United States,Midwest,active
ddef0d18-ace0-5bc5-96a0-ad9463f27ac2,CUS-00374,Preston Ltd,Transportation,procurement374@customer.example,001-436-568-5385x273,United States,Southeast,active
ebbe7ebd-6675-5967-8807-1e99ebe9f4d5,CUS-00375,Johnson-Price,Healthcare,procurement375@customer.example,955-263-5842,United States,Midwest,active
262319a1-2adf-53b9-a484-605c017a9104,CUS-00376,"Brady, Ray and Black",Healthcare,procurement376@customer.example,765.638.8627x1045,United States,West,active
238c4b69-138e-5f45-ac27-13ef8d5a4207,CUS-00377,Kim-Pierce,Transportation,procurement377@customer.example,990-608-4492x8939,United States,Southwest,active
3326515d-41a7-58a9-907c-e06089fa01c5,CUS-00378,Garcia-Williams,Technology,procurement378@customer.example,001-599-882-9551x177,United States,West,active
c4156948-f677-5af4-a0de-d5141492c2fc,CUS-00379,"Perkins, West and Ross",Transportation,procurement379@customer.example,(899)491-2388x363,United States,Southeast,prospect
cf2226a8-1b7f-5eb6-8a4c-6bd84e7f34df,CUS-00380,"Oneill, Potts and Marshall",Technology,procurement380@customer.example,001-872-806-6154x208,United States,Midwest,active
553c1b99-7077-5bc3-b1fe-ff6ea738e56c,CUS-00381,Jones PLC,Financial Services,procurement381@customer.example,6487356261,United States,Midwest,active
00ec496a-96dc-5e8f-a2f4-e34e1e87ab2c,CUS-00382,"Reynolds, Nash and Smith",Healthcare,procurement382@customer.example,201.408.9711x973,United States,West,active
d0912a42-5e15-50d0-bbe2-7065c5632e55,CUS-00383,Parks-Elliott,Manufacturing,procurement383@customer.example,916-705-3016x63344,United States,West,active
f3ca3a6f-cfe7-5169-b9ad-383c2c7a2cc8,CUS-00384,Sexton and Sons,Healthcare,procurement384@customer.example,834-650-3327,United States,Midwest,active
633d183a-2766-5cdc-8457-7eaf84de177f,CUS-00385,Fletcher-Martinez,Manufacturing,procurement385@customer.example,(843)810-0885x127,United States,Midwest,active
bc9907a8-c576-5f86-9d61-076200e309c0,CUS-00386,"Drake, Weaver and Turner",Retail,procurement386@customer.example,(368)231-5742,United States,Midwest,active
2a15a126-84d8-555c-9e3c-17fe42636955,CUS-00387,"Harris, Gutierrez and Elliott",Telecommunications,procurement387@customer.example,(534)904-0302x33926,United States,West,active
ed94c90f-0279-5414-bdbf-8f0c432575cd,CUS-00388,"Williams, Montgomery and Vaughn",Financial Services,procurement388@customer.example,+1-752-863-5295x4234,United States,Northeast,active
98040fa4-e3e2-5e47-ba22-98dddec004f3,CUS-00389,Anderson-Guerrero,Healthcare,procurement389@customer.example,(737)313-1294x9982,United States,Southwest,active
5799dc89-848a-5029-a596-a8c578777134,CUS-00390,Cook-Finley,Healthcare,procurement390@customer.example,(576)572-7008x460,United States,Southwest,active
e92ebbd6-5163-5470-8264-b84780f6f521,CUS-00391,Phillips-Miller,Transportation,procurement391@customer.example,791-651-8659,United States,West,active
3d33b250-ec74-5d47-92d7-57a58e7093aa,CUS-00392,Lara-Young,Transportation,procurement392@customer.example,969.449.9481x734,United States,West,active
d982a404-da9e-5464-ab0b-632124ce3852,CUS-00393,Murray-Garcia,Transportation,procurement393@customer.example,427.644.5303x960,United States,Southwest,active
e483cfea-9d2d-52b7-92b3-54c40b036175,CUS-00394,Murphy Ltd,Financial Services,procurement394@customer.example,001-706-808-7646x6641,United States,Southeast,active
0c6b4432-a2aa-5a08-aa98-037878e0a135,CUS-00395,Walker-Stout,Transportation,procurement395@customer.example,(652)785-4644x105,United States,Southwest,active
93bf04d9-8e55-5311-acba-bb55bb0a74b1,CUS-00396,"Kelly, Freeman and Gonzales",Manufacturing,procurement396@customer.example,2588782590,United States,Southeast,active
389102bb-679b-54d2-a322-bd281ba8e916,CUS-00397,Thompson PLC,Healthcare,procurement397@customer.example,456.250.4874x3385,United States,Southwest,active
57f9a8b3-e5ff-5ea5-b2f2-b5735ffb7811,CUS-00398,Nelson and Sons,Telecommunications,procurement398@customer.example,(212)931-9944x0010,United States,Southwest,active
29caa4a7-72db-50d1-95f2-39c2135c883a,CUS-00399,Morgan-Ramsey,Professional Services,procurement399@customer.example,001-276-626-4458x2850,United States,West,active
022518fc-c9ab-5ab7-89f9-7077b5801b6f,CUS-00400,"Gardner, Hawkins and Kidd",Professional Services,procurement400@customer.example,684.545.6687x2408,United States,Midwest,active
c3ea99b8-8b78-52eb-9fbc-defb149ad98e,CUS-00401,Chapman Group,Retail,procurement401@customer.example,811-771-2608,United States,Southeast,active
26ed9af7-a2ed-54ae-960b-d5f7ceb3f29f,CUS-00402,Young-Cardenas,Healthcare,procurement402@customer.example,721-810-9031,United States,Northeast,active
874da0f2-11f6-538f-9e17-ca7279ca8d78,CUS-00403,Sweeney Ltd,Telecommunications,procurement403@customer.example,6359857893,United States,West,active
28b3fd98-5708-52b6-9827-2438ba2f7d9d,CUS-00404,"Newman, Crosby and Fritz",Professional Services,procurement404@customer.example,(603)309-6404x144,United States,Southwest,active
d9db03df-2d6b-54b9-a7f4-723fe446ffa4,CUS-00405,Moore-Haley,Telecommunications,procurement405@customer.example,001-618-329-8484x2210,United States,West,active
01ff9cad-dfbc-5aa4-b0cb-9146d48f095b,CUS-00406,Williams and Sons,Professional Services,procurement406@customer.example,+1-987-913-2433x51466,United States,West,active
8abef9ed-a119-5b75-93c5-7185d84922d1,CUS-00407,Lewis PLC,Technology,procurement407@customer.example,702-888-9715,United States,Northeast,active
ba75f812-6df0-51cd-974c-2c3e45c78227,CUS-00408,"Richmond, Garrett and Johnson",Healthcare,procurement408@customer.example,941.777.6130,United States,Northeast,active
e1601e4b-9021-56e3-bb1d-fef14dbe7f8d,CUS-00409,Roberts-Montgomery,Manufacturing,procurement409@customer.example,246.857.5752x94491,United States,Midwest,active
87c644ab-4a08-59ae-8d46-46413cec7d15,CUS-00410,Robinson Ltd,Manufacturing,procurement410@customer.example,898-717-8199x77395,United States,West,prospect
069ee107-ef39-5b56-8a25-9bd98963b8c1,CUS-00411,Austin-Riley,Manufacturing,procurement411@customer.example,899-649-6488x33636,United States,Southeast,active
f2b634ca-cd08-51b5-bc53-6b0d79e912e1,CUS-00412,Spears Group,Healthcare,procurement412@customer.example,001-833-621-4212,United States,Southeast,active
af85b719-4b89-502c-9b4c-e7b6e45692b0,CUS-00413,Oconnell LLC,Transportation,procurement413@customer.example,5962704248,United States,Southeast,active
39110d84-8485-5cb3-84d7-c181db1c1ca5,CUS-00414,Santana and Sons,Retail,procurement414@customer.example,8344490713,United States,Midwest,inactive
e6d92daf-dcd2-58ca-90d7-636261dd7bbc,CUS-00415,Hayden LLC,Retail,procurement415@customer.example,8103653966,United States,Southeast,prospect
f68b1bf8-566b-599a-816f-a2d153d02af8,CUS-00416,Burns Ltd,Professional Services,procurement416@customer.example,6882202909,United States,Southwest,active
7004f89a-407f-5257-885a-50bfaca6f7a1,CUS-00417,"Chambers, Horton and Zimmerman",Healthcare,procurement417@customer.example,821-201-9582x873,United States,West,active
e1454273-e9fe-5e55-9d8e-d857fb47b39d,CUS-00418,"Ortega, Hernandez and Armstrong",Technology,procurement418@customer.example,887.216.0487,United States,Southwest,active
f1dea065-29d1-559a-8ab4-891657df2249,CUS-00419,"Garcia, Jenkins and George",Technology,procurement419@customer.example,317.924.2101,United States,Southwest,active
d35b7450-b912-5394-a06e-ce5de144ba54,CUS-00420,Dyer-Pope,Manufacturing,procurement420@customer.example,(630)664-6631x448,United States,Southeast,active
f86387ed-fd14-52ca-a24d-736799edf380,CUS-00421,Dickerson-Phillips,Telecommunications,procurement421@customer.example,385-331-3632x0324,United States,Southeast,inactive
6723025d-688e-5195-bedd-bcb932d3d17b,CUS-00422,"Weber, Robertson and Holmes",Transportation,procurement422@customer.example,(574)363-8714,United States,Southeast,active
93462d1f-c965-536d-a89a-5bbb9014fd6f,CUS-00423,Tate-Shea,Professional Services,procurement423@customer.example,279-612-1052x3501,United States,West,active
2add0fbc-eec3-558e-a863-4f5381899638,CUS-00424,"Decker, Edwards and Poole",Retail,procurement424@customer.example,(317)729-3644x479,United States,West,active
82bdf2c6-fb02-526a-b9f4-ce7bbbbfc3d1,CUS-00425,"Watson, Smith and Howard",Retail,procurement425@customer.example,873.643.1396x840,United States,Southeast,active
497cb1c0-768f-58c2-901a-4e193a0b67da,CUS-00426,Hernandez Ltd,Telecommunications,procurement426@customer.example,+1-419-705-4731x84081,United States,West,active
143876d1-7806-5041-b6ec-f88b1624387d,CUS-00427,Little-Rice,Telecommunications,procurement427@customer.example,+1-413-354-9535,United States,Midwest,active
8a7e172c-2406-570d-bb2c-f395c8b100cb,CUS-00428,Beltran-Gonzalez,Retail,procurement428@customer.example,857-890-6171x84002,United States,Northeast,active
d6aa22ab-3615-5c51-bbf3-9de40c1c9fab,CUS-00429,Stewart-Erickson,Manufacturing,procurement429@customer.example,(540)773-0783x561,United States,Northeast,inactive
700fe391-76f6-58a4-a880-f59a4a5ad740,CUS-00430,Knox-Brewer,Telecommunications,procurement430@customer.example,001-444-912-5016,United States,West,inactive
4bdf7145-d5e2-5aca-a2cf-ead963af7d49,CUS-00431,"Mcclure, Wiley and Herrera",Manufacturing,procurement431@customer.example,001-520-671-5723x02588,United States,Southwest,active
a7c30ac5-1aef-5d3b-9f64-e3c97ba4e5b0,CUS-00432,Greene PLC,Technology,procurement432@customer.example,423-304-9898x1323,United States,Midwest,active
af5889bd-793d-5c81-8fd4-248376e371a9,CUS-00433,Park-Potter,Professional Services,procurement433@customer.example,290-224-2997x9508,United States,Southeast,active
8f1ae530-27a9-5f1b-a497-89b9e2010b99,CUS-00434,Young Ltd,Financial Services,procurement434@customer.example,898.325.3236,United States,Southeast,active
7e50da50-b5fb-52e0-832e-32137912d98f,CUS-00435,Peters-Garza,Transportation,procurement435@customer.example,(525)517-6454x144,United States,Midwest,active
db25c8a0-7fa8-5822-9b41-1e4641d82453,CUS-00436,"Price, Morris and Ortiz",Retail,procurement436@customer.example,693.818.7989x177,United States,Northeast,active
79e273c0-69c6-51de-8517-f3521ed8a328,CUS-00437,Schmidt-Smith,Technology,procurement437@customer.example,725.889.0376x471,United States,Northeast,inactive
2551c2d5-434d-5e87-bcbf-32afc3d4e198,CUS-00438,White-Elliott,Technology,procurement438@customer.example,396-248-8181x4251,United States,Midwest,prospect
6c0bfc10-bb3c-593c-9a18-e405560e8709,CUS-00439,Hartman Ltd,Retail,procurement439@customer.example,403-392-9071x96336,United States,Northeast,active
f71423cb-38e5-59b6-ba2e-a49c11cf652a,CUS-00440,Villanueva-Holmes,Technology,procurement440@customer.example,(288)306-9055x543,United States,Southwest,active
9f7b7f01-a60c-5dc1-9967-c775a39903a8,CUS-00441,"Harvey, Chambers and Miller",Telecommunications,procurement441@customer.example,(249)517-7250x952,United States,Northeast,active
721afae2-f05c-5b9d-a637-08a16c97f3d1,CUS-00442,"Cruz, Carter and Ayers",Telecommunications,procurement442@customer.example,9606290481,United States,Northeast,active
2a4ad27a-6ab9-51d1-be27-99feb2c2b3b4,CUS-00443,Jones LLC,Financial Services,procurement443@customer.example,989-885-0806x3690,United States,Midwest,active
8fed6c9d-c734-5d42-9849-c4483092e717,CUS-00444,Bowman PLC,Professional Services,procurement444@customer.example,(881)778-4653,United States,Southwest,active
ad50ff8a-1dec-5f15-9b85-48bef28b785c,CUS-00445,"Jennings, Faulkner and Black",Technology,procurement445@customer.example,(528)518-0612x70363,United States,Southwest,active
219adb0d-08f2-5951-a5c0-5fda355c7032,CUS-00446,Parker-Peck,Retail,procurement446@customer.example,(408)429-2794,United States,Midwest,active
57d7232b-2833-5bf1-820e-f45ca061f08e,CUS-00447,Clark Inc,Technology,procurement447@customer.example,(990)956-8597x4577,United States,Southwest,active
2467f2db-4a4a-5856-9a40-f2a6fb9df68b,CUS-00448,"Ruiz, Wells and Gordon",Professional Services,procurement448@customer.example,001-403-518-0910x43327,United States,Northeast,active
822e8833-9e3e-5270-82dc-32821fc71b54,CUS-00449,Washington Inc,Financial Services,procurement449@customer.example,327.263.1478x45034,United States,West,active
c21c4019-dc0f-5fe1-a6d7-af0225e48191,CUS-00450,Rojas-Williams,Professional Services,procurement450@customer.example,001-998-253-8923x78119,United States,West,active
3477d02c-6fdf-5d7c-8357-b54812dd8855,CUS-00451,Young and Sons,Professional Services,procurement451@customer.example,+1-431-637-0185x9714,United States,Southeast,inactive
79efd663-c0a0-59c6-a6e0-a220eeec4c58,CUS-00452,"Zimmerman, Tucker and Bell",Healthcare,procurement452@customer.example,001-618-540-9687,United States,Midwest,active
cd275717-4296-50b2-80de-ea05e18a1d8a,CUS-00453,Zavala-English,Retail,procurement453@customer.example,(901)380-6815x116,United States,Southwest,active
542d6269-bd1a-56c2-98a9-2504da4fec78,CUS-00454,"Smith, Miller and Wells",Healthcare,procurement454@customer.example,(201)812-8075x587,United States,Midwest,active
3d06ad06-e9ad-572c-a150-f2a59ab9e5a7,CUS-00455,"Gilmore, Gross and Steele",Financial Services,procurement455@customer.example,583.213.7876x5807,United States,Southwest,prospect
fc886c33-609e-58ba-9c2b-27308ba7b1a5,CUS-00456,"Roberts, Caldwell and Gonzalez",Financial Services,procurement456@customer.example,001-701-329-1864,United States,Southwest,active
f2f81d66-d8d7-5fe9-b9f5-5dca2fbd4faf,CUS-00457,"Coleman, Johnson and Moore",Healthcare,procurement457@customer.example,910.580.2423x10702,United States,Southeast,active
3dbf251a-a5bf-5807-a6f3-caa0dc206be5,CUS-00458,"Brown, Wilson and Rodriguez",Professional Services,procurement458@customer.example,733-608-7285,United States,Southwest,active
b0d9dc71-db6b-54ca-83de-6f0bb41b90d3,CUS-00459,"Reyes, Garcia and Brown",Telecommunications,procurement459@customer.example,(896)921-6072x7330,United States,West,active
ab4c85bb-634b-5969-957b-afa538a0a0d3,CUS-00460,King-Jones,Retail,procurement460@customer.example,(636)931-3230x54073,United States,West,active
6d7ac280-4655-5c2e-8f1a-eff56227b009,CUS-00461,"Torres, Prince and Howell",Transportation,procurement461@customer.example,2214724952,United States,West,active
8cf031cc-9566-509a-9d4e-0589cdb07af0,CUS-00462,"Lindsey, Rogers and White",Technology,procurement462@customer.example,583.761.4630,United States,Midwest,active
d8ec780d-d529-5e46-9ba8-c938ad38acc1,CUS-00463,Patterson Inc,Financial Services,procurement463@customer.example,646-562-2799,United States,Northeast,active
2a8cbd56-0a98-594a-a572-aa5c527c3a0c,CUS-00464,Burns-Smith,Healthcare,procurement464@customer.example,(464)704-6441,United States,Midwest,active
386b1daf-8e64-5b8e-8c48-36b4f45e4676,CUS-00465,"Jones, Ortega and Jackson",Retail,procurement465@customer.example,430-714-0674,United States,Midwest,inactive
01b3310c-e7f2-5f55-b265-7fe8ab84b435,CUS-00466,"Jordan, Clements and Sosa",Financial Services,procurement466@customer.example,(479)719-3383,United States,Southwest,active
3d6fe6ad-62d2-5fa8-8190-6cfbf75ef15f,CUS-00467,Mitchell-Dean,Financial Services,procurement467@customer.example,001-857-481-7493x774,United States,Midwest,active
aea5f911-2a06-5494-9dfe-cb34f0a60dc6,CUS-00468,"Figueroa, Winters and Santos",Manufacturing,procurement468@customer.example,(549)636-0958,United States,Midwest,active
dd8ace5e-df6a-5b8f-9041-eaea07c89500,CUS-00469,French-Fischer,Healthcare,procurement469@customer.example,001-917-503-1802x66358,United States,Midwest,active
7e4272d4-f864-5687-b0cf-72e011a55fc2,CUS-00470,Murray-Clark,Financial Services,procurement470@customer.example,520-601-7187x784,United States,Northeast,active
acd40d76-d845-5d77-9fb8-32b0713d5e75,CUS-00471,Dickson and Sons,Technology,procurement471@customer.example,(349)453-5506x69724,United States,Northeast,prospect
9f769551-bb60-5df1-a479-16f53ffee812,CUS-00472,Rowland-Perez,Professional Services,procurement472@customer.example,001-836-959-9526,United States,Southwest,prospect
35393ba6-62ef-5245-a602-5a808930ddae,CUS-00473,Gomez Inc,Telecommunications,procurement473@customer.example,+1-713-286-1823x88343,United States,West,active
1996d607-1c11-51f5-85a6-da3cfe7c20fa,CUS-00474,Bennett-Solomon,Financial Services,procurement474@customer.example,001-594-461-6538,United States,Midwest,inactive
a19efc6f-37e7-5457-9301-3409697b7ceb,CUS-00475,Page Inc,Manufacturing,procurement475@customer.example,(915)648-1577x1823,United States,Southwest,active
63534638-a926-5a7e-845f-8612ee936aae,CUS-00476,Gonzalez-Clark,Professional Services,procurement476@customer.example,+1-654-985-1393,United States,Midwest,active
47b2113d-3249-5ba8-83c1-9c45202481e7,CUS-00477,"Reed, Evans and Jones",Manufacturing,procurement477@customer.example,264.221.0750,United States,West,active
2ccf9d32-bdd1-5c33-9ad2-71a0a0d3251b,CUS-00478,Fields and Sons,Transportation,procurement478@customer.example,3862772652,United States,Southeast,active
4bd863dc-24bc-586d-aca7-7ca6c200c922,CUS-00479,Jones Ltd,Professional Services,procurement479@customer.example,(394)886-7304,United States,Northeast,active
6a2b116f-c0c8-5545-af9e-5b992c477ef4,CUS-00480,Richardson-Velazquez,Retail,procurement480@customer.example,001-386-383-3590,United States,Midwest,active
57b88fcc-0e15-5085-b1ad-f496f7d8a541,CUS-00481,Calderon-Stevens,Manufacturing,procurement481@customer.example,001-276-944-4415,United States,Southeast,active
b3119163-f064-5448-bec8-27bccef6526c,CUS-00482,Morton-Faulkner,Telecommunications,procurement482@customer.example,611.513.4881,United States,Southeast,active
2f6b6099-8007-5523-9235-cf21c3bcac4c,CUS-00483,Gonzales Ltd,Financial Services,procurement483@customer.example,834-640-7334x173,United States,Midwest,active
6858fae9-7ed7-5f04-8ab6-e5ee88ba4b38,CUS-00484,"Fields, Castro and Foster",Financial Services,procurement484@customer.example,(757)732-3391x162,United States,West,active
2cf463c0-2759-59c5-8362-c3b877fa5132,CUS-00485,Young-Boyd,Telecommunications,procurement485@customer.example,706.742.7659x488,United States,Northeast,active
a89d640d-e9fc-5076-a3d2-383e3593fefc,CUS-00486,"Wilson, Huff and Houston",Healthcare,procurement486@customer.example,364.554.5266x37403,United States,Northeast,active
f8c7eff7-a4df-5068-a000-f19c3841a85b,CUS-00487,"Hernandez, Richardson and Galvan",Transportation,procurement487@customer.example,(543)287-5098x209,United States,Midwest,active
a98419ea-5e76-56d6-b39c-febe5a5fe8ff,CUS-00488,"Goodwin, Arnold and Jenkins",Healthcare,procurement488@customer.example,360-939-1591x995,United States,Southwest,active
0723f889-4315-5df1-b33d-408167c715c2,CUS-00489,Garcia-Adams,Transportation,procurement489@customer.example,(961)448-3730,United States,Northeast,active
5534c501-8b7e-5366-b01c-0f6fb114cf12,CUS-00490,"Gardner, Ward and Payne",Technology,procurement490@customer.example,001-491-336-0673x79555,United States,Southeast,active
6c9842ff-71fb-595a-8d42-349b92031020,CUS-00491,Lane-Rangel,Healthcare,procurement491@customer.example,688.767.4019x66281,United States,Midwest,active
8de18351-1e5e-544d-a3fe-2e406340c7bc,CUS-00492,Hernandez Group,Financial Services,procurement492@customer.example,(571)883-4833x39624,United States,Southwest,prospect
3b4b169a-98ee-50cb-8fc8-a090b124d298,CUS-00493,Jones-Montgomery,Transportation,procurement493@customer.example,639-249-2599x9218,United States,Northeast,active
639085c3-c8cf-5ada-a8ad-a24b7dd0c941,CUS-00494,"Harris, Taylor and Parks",Transportation,procurement494@customer.example,001-988-454-7509x51792,United States,Southeast,active
d8b549d8-419b-52a0-ba9a-d7edfb7e0747,CUS-00495,Wood-Guerrero,Manufacturing,procurement495@customer.example,452-744-7242,United States,Midwest,active
2cbc0a20-b6e1-5bfa-aacc-ddf987a5613a,CUS-00496,Armstrong and Sons,Retail,procurement496@customer.example,456.947.9593x61441,United States,Midwest,active
d2ab141c-3bc1-5b67-a147-cfc0288402d9,CUS-00497,"Little, Benitez and Ruiz",Telecommunications,procurement497@customer.example,200.834.8997x186,United States,Midwest,active
1d3846cd-4352-506c-a7ab-f5bec4f3f116,CUS-00498,Phillips-Johnson,Transportation,procurement498@customer.example,6258580896,United States,Southeast,active
0501d962-3f43-51c1-b425-2ddc365d5054,CUS-00499,Martinez Ltd,Telecommunications,procurement499@customer.example,731-597-6333x665,United States,Southwest,active
c89828a6-9f17-55e0-be6e-63697f108439,CUS-00500,"Jones, Stewart and Martin",Technology,procurement500@customer.example,001-874-657-7283,United States,Southwest,active
