id,warehouse_id,product_id,quantity_on_hand,quantity_reserved
cfbe1f75-458e-5e4a-9c4e-aae3526413bb,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,d4214473-2bf7-5b77-bb1f-734e590c4014,89,9
cbdba793-9594-54ed-9139-c90d706c5b7d,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,0f2c8ffe-5a45-5cfc-afbf-417553294a54,163,9
d75733c1-685d-5c8e-b0f2-c64a6b775b88,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,b4065918-1c4b-50b6-b69a-d859f24bfe23,24,1
4f4b43ba-80e1-5e06-a59a-ed5b96f1fbaa,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,f65edfe2-43ae-59f6-b37a-f98344e1a998,15,0
05d9ea1b-d30e-545e-a505-29ee1889ef6c,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,591abda9-fd16-5958-b0e9-586f0dfa6e54,93,21
d85b472d-535e-578a-9fe1-dced76a7d9c8,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,51,24
92331a21-e203-544f-b1e7-e2e065de1f0f,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,104,20
cf93da6f-5559-5477-84f6-4e63dcba5579,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,cb09f248-037d-5a0d-9970-99cb102c05d8,136,9
3bd66dfa-3ee3-59ad-9071-6e41716e626a,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,db630ac7-839d-5331-93df-dc621d8357b6,142,20
5dc17396-36e4-5660-8618-003a10a293e4,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,8b12c834-e054-5502-85aa-99d1eb81eee0,85,6
9955e773-9ffc-5f99-8bde-2787dcdecdf8,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,12003734-bab7-5410-8c89-f9a8c4967dea,54,22
e74459c5-fac6-5614-bb7e-c2799a58ef0f,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,50,25
6ec759b1-86eb-5b2e-9146-973518d0e921,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,b4b5a0e3-641b-562e-8386-bff3564cf295,163,18
09ee96e9-b438-50a0-b073-c275b4dba086,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,cd410e43-ec3c-524b-84c6-84482a7b1204,124,9
8c3fe597-8a60-53b7-9293-2fcb2a8189ee,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,deaf9542-d65c-5f41-b22e-b1d033baea7a,115,22
699bd57f-8186-5d0a-b55a-601e332d36f1,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,201fb8e4-2c24-5483-b44d-4063694486b2,158,19
adecb719-f1ab-55a9-a7a5-01fe3619e250,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,13e04507-297b-56af-85d7-75b609d982a1,87,11
4be04255-e788-5cf3-ae23-6c7169965f8c,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,f350d57a-8885-50f1-b76a-29f7a8057a35,114,22
ce68091c-a825-5a24-b09b-9ca6ecd96873,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,55,13
7743b4a7-f3e5-5488-9773-e15ee2a141a6,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,fd5d29e1-571f-589d-be31-aa00127c02aa,55,7
5364a49c-08d8-597f-a6c7-26fd12a556e0,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,6,0
31b22e25-29c9-53b3-84fd-a33c95f782a4,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,d3739878-986b-5b5f-a096-4452493d6cbb,14,5
daecc339-1a40-57af-8b3c-a882a0be6384,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,91bd15e4-105e-5926-abe6-7ceaf8c07375,28,18
c393dd4c-5d0b-5685-aa9d-8fd75da72cc8,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,b5386670-1687-5260-ad33-97e5d697c425,6,2
6b80c98c-fcbf-5a12-a077-e6b69ea72220,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,1ac8de35-b264-5704-978e-ce8dc08dd02d,154,24
d8aac385-dae0-5ee1-9856-db28e01e960f,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,46,1
17bc5251-620d-5e44-bef0-23b28c8cb198,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,8ac2c18a-5896-572a-9f44-f5d60109258d,172,5
b1a6231b-8780-5f04-95ed-0662e2139973,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,e53c7da2-eb34-5499-8fd8-380dd673ea82,83,19
683eb59c-7231-5713-80f5-18693fb3f091,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,172,14
4fe4a4c7-7c56-5b44-a578-9a8a38e0d2fc,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,aa67b9d9-b4e2-53f3-9447-ca933b53344f,152,3
1632b8ce-d39c-5eff-8e83-382dc8e52bdd,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,d96da70b-0cb5-58c8-928a-aafb2d90b154,19,15
96cde2fe-59a1-5056-8fc4-7d6f70a50482,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,161,10
1c095f9f-2281-5e1f-82da-4236197ac308,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,127,17
67006c4a-9ee7-576d-946b-8046a7da8d31,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,99,4
9ca9e660-780f-5629-8bfd-94bae8cd6139,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,75679cf6-5497-5e69-b773-db773bc6a245,163,20
884860a5-a28d-5f20-8b0f-6af4ea990657,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,92,19
6c9c1178-dd6c-55ea-84ce-e688b9dfd409,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,cdea42fb-ee49-5a22-a213-56a8f9fcb148,65,14
9479242c-f006-5285-b579-e635f9f10d10,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,44,7
ec50d368-0877-596a-80d6-a837b8fc0040,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,c0bff87f-f764-5151-8aec-dda48ea91847,8,2
c7439ce5-5c9e-579d-aa8d-6614ac6373f7,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,228ccd2f-642c-5fdf-abf0-129af98a3568,11,3
dbbd7f4a-2bd8-5516-aafe-4545eeb38a87,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,5d462a8e-32e0-59ad-ae5c-9d66eda72663,13,13
73d801db-14b0-50a3-a10f-2c3cddfd7047,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,851c23cd-3716-5170-b9ac-0c25ddc7c95c,56,14
5022c503-16a1-5f29-8626-f6eb1b97e00e,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,104,25
d5d1f257-994b-578d-86d5-0d0e6d54b96f,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,24,17
a43d3226-e53e-5319-941b-1972c81bffee,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,8,4
8b0051b8-f6dd-5639-9336-60ece4f58513,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,a042ed60-9218-5159-876b-6c4dd0e5f934,158,20
e5b3bbd1-f023-5a17-8fd2-cbbc8eca96b3,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,952e981c-e5c2-53da-984a-78dc5e3b1ad4,175,23
57d0bdf3-aa4a-5a34-bada-38ec7dacc738,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,d68351a2-cf36-5984-a091-28a9f5b6bb7e,85,15
27a8b747-24fb-5f1e-be6e-e43024f5fb67,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,102,16
e4d88828-ec6e-5fa5-a332-333a29d93dab,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,3d307d78-b10f-5539-a951-7bcc9fd17161,150,2
e8a6f31f-ac8f-57fe-a0fa-0243d2db0ebe,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,45669348-c1a3-5956-bbf2-d29bd438fbdc,172,20
587bb8aa-7afb-50fb-9c7a-0fe0da8786cd,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,673811d5-2f11-5108-8b80-c9dd0dc2adda,63,20
3934880c-f544-58d6-a76d-b791fcdedf05,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,73,14
585fb92e-2fd1-57ee-b3de-a92378796e41,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,241d3cd0-ef2c-56b8-bb75-b039a61b370a,63,0
165888cd-344e-5d3f-8d1e-1fea27f97611,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,e69a7c0b-6875-5a37-a379-abbc430fb47b,118,13
f0173dca-5ae0-573f-b6cc-867ac7f23f5e,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,7169fcc7-7527-510c-b88d-bdcd257ce105,55,18
c4cd5cd3-1107-5e42-951b-16cd99be7780,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,de536700-41fe-55c3-beb9-bfb9849c872b,76,11
0988c93b-3168-5a02-b598-0cdae429882a,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,59,15
14967c83-9ef4-5736-bd0e-dbf802927363,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,1dd10a82-5cdc-539f-af3f-d3f255171973,104,15
85e300df-3209-547f-bfb3-fa7dc241535f,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,9e165d6f-802f-5694-a25a-20885ba2aa7f,21,5
695ce8ef-9180-57e8-b14f-8cc165ff7061,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,bab29423-27f9-5732-bd8b-a403c95b1a96,35,10
b7b0db4c-69fd-515e-9e43-ef9aa106f53d,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,13ea52a1-6b55-57c7-b84e-acf7fb92f106,153,6
9b8e9d60-b493-5945-8ace-ed395c28ca48,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,559ab41c-d860-5ab1-aaa1-483577af7b67,66,16
42aaab78-c86c-5656-8c6d-59df5aca35c0,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,ac03c1f7-3948-530e-8de5-80756984ab20,169,13
72b0acf2-3d27-5497-952f-65f9539ff4cc,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,01351cb5-bcf4-52ee-88a1-c6442df67004,8,8
e83d3719-d9e2-5e0a-b5cf-8d9bb2139028,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,8d6058a9-d9fb-546e-b841-e6b4a0978311,66,9
64fe9ae4-eae5-5857-b38b-acee19b554e7,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,617fd070-2fb8-5ff6-8eaa-308844dc97ac,52,6
9cce65f3-02e6-5632-a8ff-e7ac067afbb2,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,508dfc85-5bf2-5709-b1e3-06ff86d5acb8,58,18
03ad57aa-5c4a-5108-a270-08852b0b7f0e,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,80450a39-8a90-55da-adf7-0b6a1b84aeeb,153,25
e1b12753-e377-5e92-abb6-d5580bbc00bb,ea34d2f0-9fc8-5823-a8a8-93e650e8d79c,dee51c26-0113-56c0-a9c6-edbcfc488df1,49,13
acec82f9-35d3-5b83-b554-eb9b7a4aeadd,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,113,11
8262b501-e578-5b29-9be6-2d0d695a1295,20fecf33-ed69-5e83-9868-8fbd7ac874f2,829935ce-9ec7-5afb-a542-873877c9ce31,147,23
7a103769-e861-57b0-a53e-077fb4676a64,20fecf33-ed69-5e83-9868-8fbd7ac874f2,0137b3c3-db39-5e56-abf7-8ae43bc349ad,14,6
fef882fd-33ad-56bf-b2d2-9d61a0ec5650,20fecf33-ed69-5e83-9868-8fbd7ac874f2,9b6b9203-f582-59b6-b64c-309881607c86,77,4
0ee5af80-03f0-5910-8df1-1fb6c0054d74,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1657c1e2-1668-5957-a5e5-822140c08707,168,21
4462cd85-3779-5d2b-ad7c-eb35e58df8e0,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1760c2e4-563f-5bac-abcd-baf5317434c8,70,13
75c63bd2-2a1d-5bdf-b90d-fc55be88390f,20fecf33-ed69-5e83-9868-8fbd7ac874f2,e691a6a3-7dd7-5d95-b97e-997e3af77227,136,9
82968b0d-eb49-5810-a853-feee1771c017,20fecf33-ed69-5e83-9868-8fbd7ac874f2,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,14,1
66976d42-0727-5c17-81e0-48ecd8d28768,20fecf33-ed69-5e83-9868-8fbd7ac874f2,6469a098-75a3-5b3b-839a-ad075a8e67ad,132,0
d598c56d-700d-5ae1-b2b1-98c10fcf99a4,20fecf33-ed69-5e83-9868-8fbd7ac874f2,86eda21c-1dbc-500a-9201-b7d6b0786cc8,159,19
e6e34e2c-1fab-55ba-bff4-ea759cc9bca1,20fecf33-ed69-5e83-9868-8fbd7ac874f2,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,143,6
dab10e63-fb60-5765-a624-b00ce50d2654,20fecf33-ed69-5e83-9868-8fbd7ac874f2,2f2113cc-589a-55b5-846a-78fddce3a3c9,84,11
ebd2369c-a6a7-55cd-b09f-92b90c26b183,20fecf33-ed69-5e83-9868-8fbd7ac874f2,b6464168-fc86-5543-9805-0861ea9c66cc,138,18
25ee9ec6-03e4-5a2f-b94e-15c2d69ec02b,20fecf33-ed69-5e83-9868-8fbd7ac874f2,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,52,25
98825a5a-c850-5c52-ac54-cf0ce123fced,20fecf33-ed69-5e83-9868-8fbd7ac874f2,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,153,3
28bf5d83-d4aa-5e9f-8d48-f4aa68f98b01,20fecf33-ed69-5e83-9868-8fbd7ac874f2,0caef625-914f-5fea-8e59-19b212bfbd46,23,7
075a9c0e-ca88-5e50-b362-e491af239ee9,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d37c44df-541b-5bf4-b395-65b41bac88a8,177,22
16726cdb-5b2e-5599-8be5-24d475a32c0d,20fecf33-ed69-5e83-9868-8fbd7ac874f2,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,155,4
a9a0f68a-46e2-5464-a011-af27ca2274de,20fecf33-ed69-5e83-9868-8fbd7ac874f2,896e7662-34d0-5631-bb0f-b5ce6b0ad1ba,78,24
d9b92c79-d475-599e-8cde-ba71d0f4d864,20fecf33-ed69-5e83-9868-8fbd7ac874f2,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,42,17
f6f2641f-e4d5-50fc-bd6f-dcf4080b7ace,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,40,4
2b1b0893-9af1-501a-8168-3c9d0233f1f1,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,11,10
94e685c4-b684-5e79-aa77-493585179af6,20fecf33-ed69-5e83-9868-8fbd7ac874f2,db43f9b2-c956-5785-8950-8287c47db3ae,28,8
bac830ed-2eac-5420-a303-1806cf0d0fb0,20fecf33-ed69-5e83-9868-8fbd7ac874f2,599db343-a607-5259-8af1-adde7b1a86ce,13,13
ed83482b-d250-51ce-acdf-b60995e9118c,20fecf33-ed69-5e83-9868-8fbd7ac874f2,3205bb8a-e766-5617-a3d4-78aaa9883bc8,19,16
6e4a8449-7585-57b0-b99e-29460174f000,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8a195dd5-491c-532c-9a61-886a24d451c0,167,12
51b6d18f-5ac0-55a3-8c2e-4b796248e77c,20fecf33-ed69-5e83-9868-8fbd7ac874f2,fb4140fc-b3c1-5a6a-8613-9b068fdd2b39,79,19
eda7a914-0e05-54e9-be6f-27f87ce84961,20fecf33-ed69-5e83-9868-8fbd7ac874f2,31a97c6b-10cf-54c1-b463-f81683a437cc,6,1
a69d9817-74cd-5751-888e-8d2b66e51301,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1dd457fd-1d71-5eb5-b684-6f07d43e876c,74,25
a270c4ac-da4e-5dad-b2f9-f674f7c60d0b,20fecf33-ed69-5e83-9868-8fbd7ac874f2,eff08d1d-eb3b-559a-8ca9-60c7b365af52,24,15
f2d2f4fb-0fd7-52c9-90a6-5ddd2838c199,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d4214473-2bf7-5b77-bb1f-734e590c4014,83,16
cc295cef-25ab-5040-82d4-fa19d9d5e40a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,0f2c8ffe-5a45-5cfc-afbf-417553294a54,16,9
3856e51d-cfca-544a-b70a-29cfbf1f027f,20fecf33-ed69-5e83-9868-8fbd7ac874f2,b4065918-1c4b-50b6-b69a-d859f24bfe23,56,25
1163db10-6922-5fc8-9673-7a829ae865e8,20fecf33-ed69-5e83-9868-8fbd7ac874f2,f65edfe2-43ae-59f6-b37a-f98344e1a998,169,7
c8a62cd1-3ab2-51c9-a28b-949a790df27a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,591abda9-fd16-5958-b0e9-586f0dfa6e54,25,14
608811e9-83cf-552c-8bf7-0abf1ac482e1,20fecf33-ed69-5e83-9868-8fbd7ac874f2,9f7bfd37-85ae-5a17-9b9f-5dafe3ec68ee,40,18
90cc4819-b864-50c8-8eca-ab41f27420a5,20fecf33-ed69-5e83-9868-8fbd7ac874f2,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,168,19
5d538a7f-da39-5125-9b0e-c7da26533949,20fecf33-ed69-5e83-9868-8fbd7ac874f2,cb09f248-037d-5a0d-9970-99cb102c05d8,32,3
0ef5e9e8-eb7e-5986-a5f9-b155457b11e4,20fecf33-ed69-5e83-9868-8fbd7ac874f2,db630ac7-839d-5331-93df-dc621d8357b6,92,15
8900c74f-55f4-506c-a678-4b9739fcfc83,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8b12c834-e054-5502-85aa-99d1eb81eee0,140,24
382e745c-5c04-50b0-b259-bcde33ffe088,20fecf33-ed69-5e83-9868-8fbd7ac874f2,12003734-bab7-5410-8c89-f9a8c4967dea,21,10
b53164c8-5c43-5c1b-84f3-f3da41ba520c,20fecf33-ed69-5e83-9868-8fbd7ac874f2,2e263bcd-bacc-5f51-b35b-70d1674f4dc5,165,25
5fd7fc76-70c4-567f-b693-26abf8535570,20fecf33-ed69-5e83-9868-8fbd7ac874f2,b4b5a0e3-641b-562e-8386-bff3564cf295,149,20
c4c986a5-d162-54f5-a743-e912a0d58210,20fecf33-ed69-5e83-9868-8fbd7ac874f2,cd410e43-ec3c-524b-84c6-84482a7b1204,62,23
3fe26489-00aa-500e-9b55-b5fd8421383b,20fecf33-ed69-5e83-9868-8fbd7ac874f2,deaf9542-d65c-5f41-b22e-b1d033baea7a,117,2
a686c11d-26af-51f9-b17c-1853e4f42c63,20fecf33-ed69-5e83-9868-8fbd7ac874f2,201fb8e4-2c24-5483-b44d-4063694486b2,159,25
fb47b46d-ee7e-5d1b-bc1a-482502449e3c,20fecf33-ed69-5e83-9868-8fbd7ac874f2,13e04507-297b-56af-85d7-75b609d982a1,39,1
cb252d48-77e5-59a6-b356-f55c58c7b3af,20fecf33-ed69-5e83-9868-8fbd7ac874f2,f350d57a-8885-50f1-b76a-29f7a8057a35,158,1
65caae1e-9052-5bbd-b3d1-bf1a073339e1,20fecf33-ed69-5e83-9868-8fbd7ac874f2,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,45,14
89ba17cb-b327-504d-bfd3-66865388646a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,fd5d29e1-571f-589d-be31-aa00127c02aa,10,1
8b196587-76a5-57e1-8d9f-02e37d816ae9,20fecf33-ed69-5e83-9868-8fbd7ac874f2,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,10,3
67b76c19-c388-5a26-a3be-e0251003f93c,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d3739878-986b-5b5f-a096-4452493d6cbb,163,18
aa689cfb-0b00-5db5-91a5-c99c34b2b539,20fecf33-ed69-5e83-9868-8fbd7ac874f2,91bd15e4-105e-5926-abe6-7ceaf8c07375,104,14
4d4e604a-ff75-5333-a7bf-dd2cca55acf9,20fecf33-ed69-5e83-9868-8fbd7ac874f2,b5386670-1687-5260-ad33-97e5d697c425,93,6
6a1d20ae-46d1-5253-989e-7f2ded9daf26,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1ac8de35-b264-5704-978e-ce8dc08dd02d,81,10
8f7c978b-adf4-50a5-b71f-0004d9579e57,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,172,21
8703760a-d699-5ae5-b822-d6dc74950513,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8ac2c18a-5896-572a-9f44-f5d60109258d,88,12
4e30f28b-9317-5d54-a6ae-84994a5e7682,20fecf33-ed69-5e83-9868-8fbd7ac874f2,e53c7da2-eb34-5499-8fd8-380dd673ea82,160,21
64d34c18-0862-5676-9554-d147259a6304,20fecf33-ed69-5e83-9868-8fbd7ac874f2,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,59,18
4619490f-30d2-5d52-9a79-9748b87f9bc7,20fecf33-ed69-5e83-9868-8fbd7ac874f2,aa67b9d9-b4e2-53f3-9447-ca933b53344f,141,23
18893749-683b-527b-afe6-086e3ac17583,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d96da70b-0cb5-58c8-928a-aafb2d90b154,167,20
83924b47-7e18-5a63-808a-1ef8e20f922b,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8dfa6632-930f-5fdc-b7cd-8d5908a33d66,91,25
075fa5c5-5aa1-52b2-a9b6-ab0e928de723,20fecf33-ed69-5e83-9868-8fbd7ac874f2,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,69,23
d2a5a76a-d788-572f-94b1-8222160cff36,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1c3b9a21-09fa-5c21-bdad-35f2eb8a273f,159,12
c475d654-b2bc-5135-90d3-def304e27e3f,20fecf33-ed69-5e83-9868-8fbd7ac874f2,75679cf6-5497-5e69-b773-db773bc6a245,113,2
027d99a6-12f7-5b43-9681-08bc6abbe552,20fecf33-ed69-5e83-9868-8fbd7ac874f2,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,90,1
d8cf4fc9-b9d8-5761-8d0f-734b8299ca4d,20fecf33-ed69-5e83-9868-8fbd7ac874f2,cdea42fb-ee49-5a22-a213-56a8f9fcb148,128,13
4236ef27-6591-55c4-a3f3-f3089e484d9f,20fecf33-ed69-5e83-9868-8fbd7ac874f2,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,16,15
b47dfac5-cf9d-51f8-9eb3-6311ae6df571,20fecf33-ed69-5e83-9868-8fbd7ac874f2,c0bff87f-f764-5151-8aec-dda48ea91847,146,8
e5b26f96-381a-59f9-992f-95752d3145a8,20fecf33-ed69-5e83-9868-8fbd7ac874f2,228ccd2f-642c-5fdf-abf0-129af98a3568,17,11
6ea9b61e-359b-570c-82f8-bb36ff0f279e,20fecf33-ed69-5e83-9868-8fbd7ac874f2,5d462a8e-32e0-59ad-ae5c-9d66eda72663,118,17
e0d0a85c-f2dc-5c3d-989b-a268380925e5,20fecf33-ed69-5e83-9868-8fbd7ac874f2,851c23cd-3716-5170-b9ac-0c25ddc7c95c,109,15
8e292d21-62e7-55a7-bd04-cbc32fba7f3e,20fecf33-ed69-5e83-9868-8fbd7ac874f2,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,123,18
a67296c0-99f7-5637-8d3c-0c7c0a104b22,20fecf33-ed69-5e83-9868-8fbd7ac874f2,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,150,4
6c8d4022-3453-57f2-b550-3afcb7c0f61b,20fecf33-ed69-5e83-9868-8fbd7ac874f2,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,29,21
04663d3e-8d6a-5bee-95d9-f52578726cc2,20fecf33-ed69-5e83-9868-8fbd7ac874f2,a042ed60-9218-5159-876b-6c4dd0e5f934,45,4
eb519661-de74-5a1b-afab-482557bb84a7,20fecf33-ed69-5e83-9868-8fbd7ac874f2,952e981c-e5c2-53da-984a-78dc5e3b1ad4,178,19
5562886e-2efb-5df5-873d-67ddd60451d3,20fecf33-ed69-5e83-9868-8fbd7ac874f2,d68351a2-cf36-5984-a091-28a9f5b6bb7e,131,8
fc0cc438-ee88-505f-bebb-0073644c4cae,20fecf33-ed69-5e83-9868-8fbd7ac874f2,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,79,23
aca21c8d-3f32-571b-ad32-d8f9ec464e9a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,3d307d78-b10f-5539-a951-7bcc9fd17161,107,7
5aa4af91-52b3-5dee-a84e-3325e09d033a,20fecf33-ed69-5e83-9868-8fbd7ac874f2,45669348-c1a3-5956-bbf2-d29bd438fbdc,60,1
5e3a2eb7-f0da-528c-bc95-6e9bced353c9,20fecf33-ed69-5e83-9868-8fbd7ac874f2,673811d5-2f11-5108-8b80-c9dd0dc2adda,55,11
dba46528-9a01-5b4d-adb6-ddf95a719655,20fecf33-ed69-5e83-9868-8fbd7ac874f2,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,36,20
865aa628-367c-527a-80df-0470151219fc,20fecf33-ed69-5e83-9868-8fbd7ac874f2,241d3cd0-ef2c-56b8-bb75-b039a61b370a,115,13
cd1cdf0b-9f70-5196-8d2d-2b1827c24eaa,20fecf33-ed69-5e83-9868-8fbd7ac874f2,e69a7c0b-6875-5a37-a379-abbc430fb47b,7,3
edf31ddb-8588-5969-93df-d7db6c6c585d,20fecf33-ed69-5e83-9868-8fbd7ac874f2,7169fcc7-7527-510c-b88d-bdcd257ce105,51,4
cefef8a5-ddfe-51de-9d76-dfb52484ffc0,20fecf33-ed69-5e83-9868-8fbd7ac874f2,de536700-41fe-55c3-beb9-bfb9849c872b,18,2
6f5ab804-a474-5eff-bd7d-90b74e1ce43f,20fecf33-ed69-5e83-9868-8fbd7ac874f2,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,161,25
256e8d20-825d-55f5-b8dc-1fc171b4ab7e,20fecf33-ed69-5e83-9868-8fbd7ac874f2,1dd10a82-5cdc-539f-af3f-d3f255171973,98,2
