id,sales_order_id,product_id,quantity,unit_price,discount_amount
fa65ae8b-561d-50e7-a27e-a1c248ca8520,91bf8446-5825-53e0-8015-bf4ff1f9d2ce,d37c44df-541b-5bf4-b395-65b41bac88a8,12,1334.93,2402.87
4e0db1f5-99a5-53d1-b16d-392ca0783f4d,91bf8446-5825-53e0-8015-bf4ff1f9d2ce,b5386670-1687-5260-ad33-97e5d697c425,12,902.07,0.00
966f9e43-6f3b-58ea-bff5-d24b32f9a646,cf8221b7-7db4-5b8c-8aae-c696f9eaea95,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,6,1003.20,902.88
ad8c109e-bedc-54ad-999d-660f5be6d24b,a59d8fda-d75a-5238-91b3-273850ce8867,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,2,1003.20,300.96
b13bace9-2b7f-5293-8605-387a351a7963,a59d8fda-d75a-5238-91b3-273850ce8867,86eda21c-1dbc-500a-9201-b7d6b0786cc8,1,1060.50,0.00
f30f0eba-9372-505c-b7b3-940556ce50d1,dcdb8975-eabb-5fef-a919-d134a07c84c0,952e981c-e5c2-53da-984a-78dc5e3b1ad4,2,130.99,39.30
c7f52cd4-6610-5a31-8ea2-c6064c752899,dcdb8975-eabb-5fef-a919-d134a07c84c0,b5386670-1687-5260-ad33-97e5d697c425,8,902.07,0.00
4ee3423d-876a-52ba-ab1b-effc99d8c1ac,79d3d3c3-e901-5236-9f84-2c28d43bcea3,3d307d78-b10f-5539-a951-7bcc9fd17161,6,1342.24,0.00
a126ba21-550f-5a23-b1e1-d4b965c5751d,79d3d3c3-e901-5236-9f84-2c28d43bcea3,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,12,183.13,0.00
98832dcd-381f-529f-a007-b1224e54ccf6,be61f329-299d-5ab8-9f4c-babdd4d47206,9e165d6f-802f-5694-a25a-20885ba2aa7f,8,433.03,173.21
74e0cc09-5093-5f4c-864c-edfa04854619,be61f329-299d-5ab8-9f4c-babdd4d47206,1dd10a82-5cdc-539f-af3f-d3f255171973,2,107.50,0.00
d2fbe31e-2d2a-52c2-8709-4272b926e84c,be61f329-299d-5ab8-9f4c-babdd4d47206,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,1,1003.20,100.32
d2eed88a-8662-554b-af5a-f59f01eebf31,be61f329-299d-5ab8-9f4c-babdd4d47206,f350d57a-8885-50f1-b76a-29f7a8057a35,6,1251.43,1126.29
b281c9da-c3fc-58a5-9aff-f1c99c039100,123b5f2f-e184-5aa3-9b8b-6e5f5e53c189,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,6,1053.19,631.91
f32ea82f-0e09-5487-b37d-7438c390ea59,123b5f2f-e184-5aa3-9b8b-6e5f5e53c189,e69a7c0b-6875-5a37-a379-abbc430fb47b,9,1211.55,1635.59
90e5d743-89d0-5387-a1a4-ec23f29b1ccc,123b5f2f-e184-5aa3-9b8b-6e5f5e53c189,e691a6a3-7dd7-5d95-b97e-997e3af77227,11,551.10,0.00
c932b170-e9fa-5fd4-8b92-e39c35d5e8d4,123b5f2f-e184-5aa3-9b8b-6e5f5e53c189,9b6b9203-f582-59b6-b64c-309881607c86,4,876.23,0.00
984949a9-1b89-5d74-9ba8-466e4145602a,237cb487-7f95-57fd-acba-b76e511f3e50,80450a39-8a90-55da-adf7-0b6a1b84aeeb,4,1385.41,831.25
4d875e25-0b04-521b-adec-096f1fc851d0,237cb487-7f95-57fd-acba-b76e511f3e50,613ff8f3-9a2b-5f66-8d3e-3e05d5391002,5,474.67,237.34
f25476c2-06d2-59f6-9a38-2a27481febe7,237cb487-7f95-57fd-acba-b76e511f3e50,851c23cd-3716-5170-b9ac-0c25ddc7c95c,6,497.01,149.10
93804d28-8e2b-5358-81ca-7a21ec5b4d6a,237cb487-7f95-57fd-acba-b76e511f3e50,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,6,1297.73,389.32
7ac9ea72-3821-5a98-b83e-778422371b69,744fb2a3-869b-5b81-a084-28cf16443c3c,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,8,684.00,0.00
8a619f96-8d01-561d-89bc-27a93d8268d1,744fb2a3-869b-5b81-a084-28cf16443c3c,d3739878-986b-5b5f-a096-4452493d6cbb,2,869.60,0.00
80d0a3ce-42d6-50ff-b1c2-988401f6117a,744fb2a3-869b-5b81-a084-28cf16443c3c,6469a098-75a3-5b3b-839a-ad075a8e67ad,9,728.47,0.00
1f1816f6-dc17-55d6-92e6-f6a93cf1f3c3,744fb2a3-869b-5b81-a084-28cf16443c3c,0caef625-914f-5fea-8e59-19b212bfbd46,12,1252.51,2254.52
d36b71f3-1aae-521a-9729-6b46a7cdd4d0,744fb2a3-869b-5b81-a084-28cf16443c3c,617fd070-2fb8-5ff6-8eaa-308844dc97ac,11,1871.53,2058.68
1d3756db-1965-5d37-b6c0-56f0fb4441c3,03b3c7d3-df49-52f6-a4ef-9ab299eb3ee5,aa67b9d9-b4e2-53f3-9447-ca933b53344f,5,1163.44,290.86
a97dda06-97d9-5e4b-a4a4-4d89edac60db,03b3c7d3-df49-52f6-a4ef-9ab299eb3ee5,0137b3c3-db39-5e56-abf7-8ae43bc349ad,1,1129.31,0.00
e6fd4477-62ee-5692-b4c6-66bed01d9d18,d7b732c5-d9b7-56c2-80be-b0e080bf29e1,f65edfe2-43ae-59f6-b37a-f98344e1a998,3,1061.75,477.79
84a7bdcb-9ac7-5e8f-a657-753cfe136695,d7b732c5-d9b7-56c2-80be-b0e080bf29e1,13e04507-297b-56af-85d7-75b609d982a1,7,652.61,456.83
803564d4-080a-5cfd-984e-1701ca0defa9,d7b732c5-d9b7-56c2-80be-b0e080bf29e1,cd410e43-ec3c-524b-84c6-84482a7b1204,4,549.24,109.85
5e97e2ea-9a58-56d7-a572-839b3a900561,70d65a1d-773a-5607-85ec-b9fe499f8211,db630ac7-839d-5331-93df-dc621d8357b6,12,582.16,1047.89
aec2e40e-cf4e-5668-bde4-e6ba2b93e80c,70d65a1d-773a-5607-85ec-b9fe499f8211,591abda9-fd16-5958-b0e9-586f0dfa6e54,8,875.54,700.43
658023df-f5a3-5f92-94c5-0178ed9a7897,70d65a1d-773a-5607-85ec-b9fe499f8211,8b12c834-e054-5502-85aa-99d1eb81eee0,3,1393.76,418.13
ac0f3f30-91eb-5d78-9a84-a859ecf14843,598a254e-6fd1-5b31-a948-ec4a40c96de9,db630ac7-839d-5331-93df-dc621d8357b6,9,582.16,0.00
01e8ec2a-6766-5793-93f9-b7a38a8982bc,598a254e-6fd1-5b31-a948-ec4a40c96de9,b6464168-fc86-5543-9805-0861ea9c66cc,11,1065.14,585.83
5e7be0e3-fc6a-5a11-ba0f-607148466bc0,598a254e-6fd1-5b31-a948-ec4a40c96de9,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,10,183.13,183.13
b33f9973-acc6-52be-84d0-cc08202d12ed,035c3e63-5ca2-5b90-be6a-a1f90ee0283c,aa67b9d9-b4e2-53f3-9447-ca933b53344f,10,1163.44,1745.16
89ac7260-99cb-5576-9895-9d41d81b505a,035c3e63-5ca2-5b90-be6a-a1f90ee0283c,de536700-41fe-55c3-beb9-bfb9849c872b,7,1685.26,1179.68
b7445360-5573-5190-b5c9-a9aa7b11ad2b,035c3e63-5ca2-5b90-be6a-a1f90ee0283c,1ac8de35-b264-5704-978e-ce8dc08dd02d,7,452.98,158.54
55e3e39e-8e0a-5b26-ae3b-6ae559cbf32d,035c3e63-5ca2-5b90-be6a-a1f90ee0283c,d6b2e2d8-f41b-5418-ba12-fcffc0aa6508,8,1950.05,1560.04
d83d6892-25f9-53ad-a1b0-3c71971e01cb,035c3e63-5ca2-5b90-be6a-a1f90ee0283c,eff08d1d-eb3b-559a-8ca9-60c7b365af52,8,1515.93,1212.74
a6a0c126-0fb9-5fa6-8e68-02f3853418dd,9fec421e-26f9-5fb2-8e85-1d0dedb1b6cd,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,6,1053.19,0.00
8d1c60f4-1474-53e9-98ed-69a4595aec54,804c7ac8-ff1d-55a5-90a8-80f90da8c3d8,8ac2c18a-5896-572a-9f44-f5d60109258d,7,270.85,284.39
e629f60c-5393-52d6-858c-3e95f38a680d,804c7ac8-ff1d-55a5-90a8-80f90da8c3d8,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,3,1003.20,451.44
4ced5d35-1168-5a6c-8bf9-a9c43b3c7553,804c7ac8-ff1d-55a5-90a8-80f90da8c3d8,9e165d6f-802f-5694-a25a-20885ba2aa7f,2,433.03,0.00
fca393f5-ae32-5eb7-a83f-638d422fcb00,804c7ac8-ff1d-55a5-90a8-80f90da8c3d8,f350d57a-8885-50f1-b76a-29f7a8057a35,8,1251.43,0.00
552c6d76-d5b7-5944-8bdf-bfee7aa9323c,ad1a2f0b-596d-5039-a808-40b70b5294fa,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,3,1139.13,0.00
1d729d93-763e-5dff-b3c5-44664a2c3fdb,c509eb89-7a75-56ac-ad97-4404e64b5e70,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,11,668.78,0.00
0d5ea63c-a21f-5b32-b7ff-30ce1bc5b3fc,c509eb89-7a75-56ac-ad97-4404e64b5e70,aa67b9d9-b4e2-53f3-9447-ca933b53344f,4,1163.44,0.00
5d6af453-dde6-5e3e-91c2-2fcd50425080,c509eb89-7a75-56ac-ad97-4404e64b5e70,2f2113cc-589a-55b5-846a-78fddce3a3c9,9,688.27,619.44
e81c9d82-4699-5275-8b3a-026c2c24f011,75b79d6e-2aa8-5627-b031-decbe88f094d,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,8,233.65,0.00
3d67a3d1-f062-5a53-805f-ba31f0932adf,75b79d6e-2aa8-5627-b031-decbe88f094d,617fd070-2fb8-5ff6-8eaa-308844dc97ac,5,1871.53,467.88
0c2a750f-e14e-532b-a48c-07482a274ea1,75b79d6e-2aa8-5627-b031-decbe88f094d,f78fc905-81d2-5f52-8c77-1cff3a4b42b7,1,290.47,43.57
4025e27e-45f3-58b5-b915-8745c2e0a0d3,75b79d6e-2aa8-5627-b031-decbe88f094d,1dd10a82-5cdc-539f-af3f-d3f255171973,6,107.50,64.50
d234f84e-b42f-57eb-aa5e-76f40545de17,705ce41d-ce41-530c-a998-34e6f7dfb9db,bab29423-27f9-5732-bd8b-a403c95b1a96,4,947.18,0.00
b14d63db-0885-551d-8133-c9da7555e08e,705ce41d-ce41-530c-a998-34e6f7dfb9db,fd5d29e1-571f-589d-be31-aa00127c02aa,8,943.56,0.00
49197ffa-d97a-50be-bcf6-8bf3b8f90aec,0f9a2309-15db-512a-90c1-25b950ccca9b,dee51c26-0113-56c0-a9c6-edbcfc488df1,12,83.53,50.12
fa45df30-5bd9-5014-86ed-45203609c813,0f9a2309-15db-512a-90c1-25b950ccca9b,c3e9c7fb-d6ab-5171-a827-7aad6b6d2342,3,1198.11,359.43
7eb4d9b0-32aa-56e9-822d-f2a12d5013fb,0f9a2309-15db-512a-90c1-25b950ccca9b,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,5,233.65,116.82
a3feb548-8938-55fc-ad83-cbe26a002214,0f9a2309-15db-512a-90c1-25b950ccca9b,b4065918-1c4b-50b6-b69a-d859f24bfe23,8,1132.17,0.00
36df35eb-4393-515e-8882-5a49e21318bd,c3415c50-7eb6-5ecd-9338-6664ab0e8a30,559ab41c-d860-5ab1-aaa1-483577af7b67,4,305.73,0.00
3cc9a5af-fdac-5ba3-b64e-7933c7831b1c,c3415c50-7eb6-5ecd-9338-6664ab0e8a30,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,10,233.65,116.82
43795d61-310b-51fa-a149-5074bcca749b,c3415c50-7eb6-5ecd-9338-6664ab0e8a30,851c23cd-3716-5170-b9ac-0c25ddc7c95c,7,497.01,0.00
ab4e80b0-87ea-5205-8510-3a7523089a4f,8a869b3e-9e8b-526c-99a1-92450f76a111,d68351a2-cf36-5984-a091-28a9f5b6bb7e,12,1017.79,1832.02
16ba77b6-a218-5743-be61-d2eb52f23c7b,8a869b3e-9e8b-526c-99a1-92450f76a111,f350d57a-8885-50f1-b76a-29f7a8057a35,2,1251.43,0.00
70e4e2da-e441-52ca-9c29-b066dabe7fa8,8a869b3e-9e8b-526c-99a1-92450f76a111,eff08d1d-eb3b-559a-8ca9-60c7b365af52,8,1515.93,1819.12
b3d144f8-36bf-5670-a89a-14ad8e11e3d8,67f04517-bb13-52b7-b67e-5e406946fab7,bab29423-27f9-5732-bd8b-a403c95b1a96,11,947.18,520.95
1f4d3fa5-6509-5004-9284-c9364078e20d,ed36c831-64d1-529c-ad0c-90eb21cbd307,b6464168-fc86-5543-9805-0861ea9c66cc,11,1065.14,0.00
33b8f8fe-9aa0-5796-8dbb-5d641bcfe6ff,ed36c831-64d1-529c-ad0c-90eb21cbd307,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,2,1003.20,200.64
2cde1dc8-e8fa-53bd-baf2-4aca1f7e43e2,ed36c831-64d1-529c-ad0c-90eb21cbd307,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,12,233.65,280.38
9556f266-58a4-58a8-9706-ffc8fb66d4c0,ed36c831-64d1-529c-ad0c-90eb21cbd307,5d462a8e-32e0-59ad-ae5c-9d66eda72663,8,326.98,130.79
a858522a-2ad7-5856-8540-e4703205e08a,ed36c831-64d1-529c-ad0c-90eb21cbd307,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,2,1512.83,151.28
8a7c84cc-a4b3-54e8-8454-df92a9f9ca8a,a2eeb08e-75f4-5e67-aeec-f79db470b9bc,deaf9542-d65c-5f41-b22e-b1d033baea7a,10,1236.17,0.00
27d1c1b5-6982-58e9-aa4c-b7b94ddcea07,a2eeb08e-75f4-5e67-aeec-f79db470b9bc,eff08d1d-eb3b-559a-8ca9-60c7b365af52,8,1515.93,1212.74
25521aaf-787e-5563-bdcd-2215e2f1b2ce,f29d2717-9a10-58ef-bbbe-d4fd6ad70a44,eff08d1d-eb3b-559a-8ca9-60c7b365af52,2,1515.93,151.59
c833caa2-17aa-5ca0-9808-8c51890ed045,f29d2717-9a10-58ef-bbbe-d4fd6ad70a44,75679cf6-5497-5e69-b773-db773bc6a245,7,1441.14,504.40
c973a590-fbd6-5658-a342-da19774165be,f29d2717-9a10-58ef-bbbe-d4fd6ad70a44,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,8,684.00,547.20
07eff5d3-816c-5328-aa8c-62a6782933ca,ea00a1c6-896e-5949-ae00-30ebb33c2f7f,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,6,1297.73,0.00
52472359-2624-52b0-8d51-37e6ec4ed811,ea00a1c6-896e-5949-ae00-30ebb33c2f7f,829935ce-9ec7-5afb-a542-873877c9ce31,11,378.45,208.15
e5a8d6ee-de63-5eb9-b5fa-4920408bf6d0,ea00a1c6-896e-5949-ae00-30ebb33c2f7f,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,2,1003.20,200.64
7bfe8a46-4555-5c59-971a-7bd6dd8b7550,ea00a1c6-896e-5949-ae00-30ebb33c2f7f,241d3cd0-ef2c-56b8-bb75-b039a61b370a,7,378.32,264.82
5d7c4ae9-3169-5b2e-b017-0b875ea9f2a1,c78334e2-90a8-56e7-aff6-9e149695f768,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,4,447.96,0.00
d67630aa-4e41-5ec7-8017-7411746c9077,c78334e2-90a8-56e7-aff6-9e149695f768,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,8,684.00,0.00
abc3e702-5e1a-5d0b-aded-82bf25cca86f,63bcabcd-4827-5179-9342-3d944d86cf02,0eb49bc4-406e-5d63-a28c-3e5b6ef668e4,5,1139.13,569.56
20ea8f72-0c96-5e1a-84c1-ba5727276f8a,7de12404-d628-535c-8a80-0591d11efd17,d4214473-2bf7-5b77-bb1f-734e590c4014,9,1245.02,0.00
6f1ccba6-b198-5337-bf39-a5d5cbdd1497,7de12404-d628-535c-8a80-0591d11efd17,88f79184-2cf9-5f72-8e4a-cedfa68d9d06,5,475.83,356.87
98b15b34-3c51-568c-8c73-844bedf9f214,7de12404-d628-535c-8a80-0591d11efd17,9e165d6f-802f-5694-a25a-20885ba2aa7f,12,433.03,0.00
4a6b96c9-9def-5fe2-817d-03bc02c07b47,7de12404-d628-535c-8a80-0591d11efd17,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,2,262.62,78.79
85f3a879-4e59-5b34-827b-cebc380765de,7de12404-d628-535c-8a80-0591d11efd17,f350d57a-8885-50f1-b76a-29f7a8057a35,12,1251.43,2252.57
280d789b-fe1f-583e-821e-d92e21cdee6d,065fd749-b2fd-5c7b-b284-b6a2563b0d51,e53c7da2-eb34-5499-8fd8-380dd673ea82,5,1587.45,0.00
b79c372a-d3dc-543f-9b96-7d36441c00ab,065fd749-b2fd-5c7b-b284-b6a2563b0d51,1dd10a82-5cdc-539f-af3f-d3f255171973,9,107.50,0.00
fe299795-5f44-503f-9487-1544b8642d6f,065fd749-b2fd-5c7b-b284-b6a2563b0d51,e691a6a3-7dd7-5d95-b97e-997e3af77227,10,551.10,826.65
d8ee8778-b324-5315-9813-18bb06b568b5,a7545974-1b8b-59de-9689-56f93eb80555,7169fcc7-7527-510c-b88d-bdcd257ce105,6,1025.31,307.59
25951341-ed4a-5fc6-b84e-ce6736df2331,a7545974-1b8b-59de-9689-56f93eb80555,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,1,1484.37,0.00
25aa0e5d-9467-5594-b3e6-7b8534f54d59,a7545974-1b8b-59de-9689-56f93eb80555,228ccd2f-642c-5fdf-abf0-129af98a3568,11,148.91,0.00
2fec1329-a7b1-58ee-b563-8eb51acec985,a7545974-1b8b-59de-9689-56f93eb80555,43d6da55-777b-55ef-8cf5-d4cc7bfa63ad,4,1159.60,231.92
bfd2b619-a087-5394-a7cc-3d9712efb5e4,13fd087f-37c7-5811-bbb7-f10ff3b1ea83,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,4,688.27,0.00
83a0608a-e825-53c7-8ef5-44dd9448c369,13fd087f-37c7-5811-bbb7-f10ff3b1ea83,ac03c1f7-3948-530e-8de5-80756984ab20,12,564.84,0.00
aa6c5db3-8a78-533d-bf53-e0d033fa453f,f0e5ef3d-6449-5d58-af50-488590fc5604,228ccd2f-642c-5fdf-abf0-129af98a3568,1,148.91,22.34
e5001fc8-1ce3-5a39-99c0-faae9630867f,e28888a6-3508-5618-8a8d-f31a29c5c425,0137b3c3-db39-5e56-abf7-8ae43bc349ad,1,1129.31,169.40
d662c43b-1ae4-51b0-8261-43ae00c9dd46,e28888a6-3508-5618-8a8d-f31a29c5c425,d4214473-2bf7-5b77-bb1f-734e590c4014,1,1245.02,124.50
e00b7b35-2054-5eb8-97e8-2a83133a159f,e28888a6-3508-5618-8a8d-f31a29c5c425,1cc795b2-21b3-5c5e-84f0-8f1fa20a6dd4,10,668.78,0.00
9f091ee8-8d05-5c38-9713-03b57c14a12c,e28888a6-3508-5618-8a8d-f31a29c5c425,bab29423-27f9-5732-bd8b-a403c95b1a96,4,947.18,378.87
e7e8bdd3-735a-5240-bc61-ff978b5e542e,9b24bafc-7b12-5b29-b7cc-7221267121ed,d68351a2-cf36-5984-a091-28a9f5b6bb7e,10,1017.79,0.00
7294207c-60c0-55c2-8683-58cf0b260984,9b24bafc-7b12-5b29-b7cc-7221267121ed,673811d5-2f11-5108-8b80-c9dd0dc2adda,2,503.75,50.38
864b8bb6-14a5-5400-b461-a776103789cf,9b24bafc-7b12-5b29-b7cc-7221267121ed,201fb8e4-2c24-5483-b44d-4063694486b2,2,1026.69,308.01
6786659a-d80d-58dd-9707-e8c3c4e2cd86,9b24bafc-7b12-5b29-b7cc-7221267121ed,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,2,771.34,0.00
811bbd05-7a0d-5db8-bd9f-0418552ffbd9,42b0070e-03ea-567b-af86-7a49492ebc4c,45669348-c1a3-5956-bbf2-d29bd438fbdc,11,536.14,0.00
74a5cee2-8cb3-585e-a214-e987370ba0a8,42b0070e-03ea-567b-af86-7a49492ebc4c,8b12c834-e054-5502-85aa-99d1eb81eee0,1,1393.76,139.38
015e45cc-1fac-512b-bd12-08ea75dc0f7b,42b0070e-03ea-567b-af86-7a49492ebc4c,d37c44df-541b-5bf4-b395-65b41bac88a8,4,1334.93,0.00
6b8144b9-aea8-539e-acbd-690ee50c45dc,42b0070e-03ea-567b-af86-7a49492ebc4c,599db343-a607-5259-8af1-adde7b1a86ce,4,1047.10,0.00
a11a6f93-a48f-50db-b9a7-ba9db9313a42,42b0070e-03ea-567b-af86-7a49492ebc4c,8d892cdc-d358-5f2b-a85b-cbecc7e0a664,6,1003.20,902.88
7a9dc465-0d6a-55a2-98b1-384c1845b4a2,44dd23c6-7594-5d8a-8e44-4ec33db001a7,f9fe7a6c-9a44-59e2-a4cc-fef69cc2e48e,4,684.00,0.00
9ff25e9d-8dec-5994-b92c-71c6e0598f47,44dd23c6-7594-5d8a-8e44-4ec33db001a7,8a195dd5-491c-532c-9a61-886a24d451c0,12,1141.76,1370.11
b6769fbb-c8a7-5d0a-8bad-190d04cd4b2c,44dd23c6-7594-5d8a-8e44-4ec33db001a7,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,1,1512.83,75.64
a3228a7f-19a8-5d07-8eb1-5063e907039c,44dd23c6-7594-5d8a-8e44-4ec33db001a7,f218ba8f-81cf-5efd-ad55-5f4ef76110c2,11,1484.37,2449.21
6af9031e-1cf6-5617-87b5-a61e87cc229f,44dd23c6-7594-5d8a-8e44-4ec33db001a7,86eda21c-1dbc-500a-9201-b7d6b0786cc8,10,1060.50,1590.75
67df67ea-2615-5bc7-97c6-99953081b274,ed77a98a-e6e0-527e-b3c4-275a2d67dd0b,4dbc0e6b-ab10-5b67-a928-f87e1ed2bb9a,1,233.65,35.05
703b6623-fb26-5c37-b13d-fca9533df64a,ed77a98a-e6e0-527e-b3c4-275a2d67dd0b,cd410e43-ec3c-524b-84c6-84482a7b1204,8,549.24,219.70
c21f2845-b791-5a04-9e5e-86f0a14d6615,ed77a98a-e6e0-527e-b3c4-275a2d67dd0b,af3fc15f-c662-5a5e-9e9c-3b2d4e1b6029,4,1539.94,615.98
44314663-8ea7-5160-bb42-e88beb2873c6,0e41c814-b73a-5f04-b874-a8a086f3d4ef,c2be7cd9-f7ee-544a-9ceb-7052826da8ce,7,183.13,64.10
4fa95ac7-5927-5c94-86bc-b4d223d9a593,0e41c814-b73a-5f04-b874-a8a086f3d4ef,1fa2b768-1b9d-5b9c-befa-fac1ccb97563,2,771.34,0.00
df119203-3444-50a8-9549-236a2cee9792,0e41c814-b73a-5f04-b874-a8a086f3d4ef,ac03c1f7-3948-530e-8de5-80756984ab20,7,564.84,395.39
e1af3f61-d7e5-54af-94b1-0a6e5c956476,0e41c814-b73a-5f04-b874-a8a086f3d4ef,8a195dd5-491c-532c-9a61-886a24d451c0,9,1141.76,0.00
ba2c871b-41e7-5d01-a1af-388deff405a7,f450d85e-3007-528a-a5f8-de3275d12fd8,bab29423-27f9-5732-bd8b-a403c95b1a96,4,947.18,378.87
3faab6e9-662a-593b-a293-8f2a3a3c62bf,f450d85e-3007-528a-a5f8-de3275d12fd8,34baeb4c-81dc-5b29-bc76-0b8fd47cdbed,11,262.62,288.88
abb0da49-1bae-5d46-b669-c1f6af6a8d9a,8b48aae1-7655-5f36-897d-aa994a1940d8,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,5,447.96,0.00
b04cce8b-6fe4-5293-a55f-1ddb42e37072,8b48aae1-7655-5f36-897d-aa994a1940d8,559ab41c-d860-5ab1-aaa1-483577af7b67,11,305.73,336.30
d127ac37-c85c-569d-92c4-49c63f24bf6a,3d65c4d0-853a-5319-8836-974e29689828,9e165d6f-802f-5694-a25a-20885ba2aa7f,12,433.03,0.00
49827607-f685-55db-b770-7b48a51e792a,3d65c4d0-853a-5319-8836-974e29689828,6469a098-75a3-5b3b-839a-ad075a8e67ad,11,728.47,1201.98
4eb00c8d-7a72-5369-9021-51bb9d3fb4d4,ac4e7496-c1ae-5e33-bb2c-af0541b6ebe6,952e981c-e5c2-53da-984a-78dc5e3b1ad4,2,130.99,26.20
4c2f2986-4f88-5369-919b-f0954a2511ef,ac4e7496-c1ae-5e33-bb2c-af0541b6ebe6,cdea42fb-ee49-5a22-a213-56a8f9fcb148,8,1597.00,0.00
ecd7b862-1a76-52da-8f69-8e407b2bd0c7,ac4e7496-c1ae-5e33-bb2c-af0541b6ebe6,e139b0f5-6ca3-5ccb-8610-5a52b4b0eb6c,6,1053.19,0.00
1e08ef19-f67d-5549-9e2e-f0401d4b20a0,ac4e7496-c1ae-5e33-bb2c-af0541b6ebe6,e3b2c918-6a66-5db3-87f9-e5c71515f2ab,12,1297.73,0.00
f809294b-45fb-5844-8ff1-06cd118a58cf,810da196-4883-5c44-aae5-432c01878d94,d520aef1-b021-5cf0-a1d3-9e7e6d31aab7,10,568.52,0.00
5f47e746-7247-5d53-b7f2-8597a972743b,83f0f0a1-9c83-59e9-b2df-4aec951f289a,deaf9542-d65c-5f41-b22e-b1d033baea7a,6,1236.17,741.70
797a0fa2-1584-5d6c-85cb-087d7826a2b9,83f0f0a1-9c83-59e9-b2df-4aec951f289a,39cb20a1-5dca-5b11-90c4-3e96e441ed0c,4,447.96,0.00
48f27cea-1b4b-55c6-ab6e-7132f06fd0d0,d0c81752-f522-5d56-ba3b-08175e3d3713,b4b5a0e3-641b-562e-8386-bff3564cf295,11,158.25,0.00
f5c31fae-8b3b-5db6-aecc-09dff06b927e,0b8994ab-505e-54c4-8986-5d6facbdae07,9a2e8c5f-4d3e-5cb8-ba78-f2bd562ee61b,2,688.27,0.00
e0601077-bab7-5d07-a06a-dd6063dccf41,c8ef9e27-7861-50bc-b6dd-46ec98c4d1bf,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,5,1512.83,378.21
7f3c7960-6bcd-56a5-91ee-08e41e749ad4,c8ef9e27-7861-50bc-b6dd-46ec98c4d1bf,a042ed60-9218-5159-876b-6c4dd0e5f934,3,381.33,114.40
d2c7d889-e7e1-59b0-ba93-35ce4056a682,3543638c-8d49-5fd8-b3a2-3ad8b4879adc,e69a7c0b-6875-5a37-a379-abbc430fb47b,11,1211.55,0.00
60090521-8d81-5e8c-be3d-9669022ac10a,3543638c-8d49-5fd8-b3a2-3ad8b4879adc,5d79cff2-0e77-58a2-b1bf-c506ed3c98bd,11,822.40,0.00
b727035e-df78-570b-8f10-05ef0adcb9cd,3543638c-8d49-5fd8-b3a2-3ad8b4879adc,b6edaedb-a02c-5fbc-b05c-2b5d8deb20c4,10,1512.83,0.00
4d6a4532-f416-5996-a14d-deb8b19e33d9,3543638c-8d49-5fd8-b3a2-3ad8b4879adc,0f2c8ffe-5a45-5cfc-afbf-417553294a54,9,237.59,0.00
9fd2e502-3c6a-53ef-9f51-3bbc5c6034d3,86421db2-d106-5cec-b5ad-580f9d955c63,5d462a8e-32e0-59ad-ae5c-9d66eda72663,3,326.98,147.14
e9e4f299-e9b8-57f0-af03-de7d59563c74,86421db2-d106-5cec-b5ad-580f9d955c63,91bd15e4-105e-5926-abe6-7ceaf8c07375,8,393.96,0.00
e8909a00-4203-5efb-92fa-511d602484d4,86421db2-d106-5cec-b5ad-580f9d955c63,b5386670-1687-5260-ad33-97e5d697c425,7,902.07,947.17
7fba611b-7d7f-543c-abcf-f74f93fc65f4,86421db2-d106-5cec-b5ad-580f9d955c63,d37c44df-541b-5bf4-b395-65b41bac88a8,7,1334.93,934.45
